epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,322.88,1.872,1.99321,1.70424,0.41849,0.19419,0.19497,0.08648,2.09229,2.12436,1.87233,0.00137819,0.00137819,0.00137819
16,344.178,1.82222,1.94142,1.68606,0.41064,0.19198,0.18917,0.09316,2.04142,2.22143,1.82939,0.00135756,0.00135756,0.00135756
17,365.42,1.81105,1.92111,1.67286,0.39015,0.1916,0.18833,0.08712,2.07048,2.0307,1.8151,0.00133693,0.00133693,0.00133693
18,386.656,1.80305,1.88008,1.65433,0.38155,0.21503,0.20781,0.09531,2.05379,2.03444,1.79606,0.0013163,0.0013163,0.0013163
19,407.893,1.80004,1.87124,1.65248,0.34991,0.24619,0.21869,0.09974,2.04528,1.99162,1.81219,0.00129568,0.00129568,0.00129568
20,429.1,1.80706,1.89741,1.65475,0.33115,0.20436,0.19351,0.09137,2.07516,2.09132,1.83437,0.00127505,0.00127505,0.00127505
21,450.389,1.77816,1.85478,1.6291,0.34142,0.2199,0.20609,0.09826,2.01782,2.0686,1.82436,0.00125442,0.00125442,0.00125442
22,471.591,1.77265,1.84602,1.6307,0.40359,0.22294,0.22288,0.10747,1.99817,2.00022,1.78414,0.00123379,0.00123379,0.00123379
23,492.864,1.75234,1.82861,1.61868,0.38638,0.22382,0.21404,0.09635,2.08644,2.03359,1.85256,0.00121316,0.00121316,0.00121316
24,514.087,1.77017,1.85787,1.62436,0.36298,0.21952,0.20877,0.09773,2.04197,1.98718,1.78458,0.00119253,0.00119253,0.00119253
25,535.341,1.7416,1.80112,1.60309,0.37286,0.22027,0.20478,0.09778,2.03362,2.0442,1.84144,0.0011719,0.0011719,0.0011719
26,556.569,1.74667,1.82622,1.62118,0.4253,0.2122,0.22256,0.106,2.02119,1.98513,1.78848,0.00115127,0.00115127,0.00115127
27,577.813,1.72762,1.78683,1.59092,0.36703,0.22533,0.21823,0.10652,1.99249,1.97223,1.74636,0.00113064,0.00113064,0.00113064
28,598.974,1.73376,1.78052,1.60376,0.38077,0.21424,0.19955,0.09344,2.07575,2.01662,1.80877,0.00111001,0.00111001,0.00111001
29,620.203,1.72568,1.77404,1.58972,0.40347,0.22708,0.22727,0.1079,1.98769,1.90122,1.75313,0.00108938,0.00108938,0.00108938
30,641.41,1.69076,1.70975,1.55771,0.39889,0.21686,0.21858,0.10556,1.9699,1.92732,1.77152,0.00106876,0.00106876,0.00106876
31,662.638,1.70383,1.71844,1.57737,0.40492,0.24351,0.23888,0.11265,1.99803,1.88129,1.75952,0.00104813,0.00104813,0.00104813
32,683.906,1.67646,1.70021,1.55127,0.36557,0.24646,0.23208,0.11184,1.99702,1.9225,1.7447,0.0010275,0.0010275,0.0010275
33,705.14,1.67868,1.69124,1.55168,0.44786,0.2309,0.22981,0.11028,1.97089,1.94434,1.75614,0.00100687,0.00100687,0.00100687
34,726.326,1.66276,1.6816,1.55361,0.47628,0.22388,0.22981,0.11186,1.98141,1.89163,1.76977,0.000986239,0.000986239,0.000986239
35,747.527,1.66718,1.67365,1.55283,0.41782,0.24365,0.23561,0.1164,1.96182,1.88634,1.74157,0.00096561,0.00096561,0.00096561
36,768.745,1.66344,1.65545,1.53874,0.4217,0.22991,0.23427,0.11331,1.96685,1.87962,1.74176,0.000944981,0.000944981,0.000944981
37,789.997,1.68021,1.67564,1.55248,0.39787,0.25042,0.23728,0.11526,1.9544,1.8584,1.74534,0.000924352,0.000924352,0.000924352
38,811.321,1.65378,1.64523,1.53026,0.39966,0.24706,0.23366,0.11453,1.94501,1.84022,1.71747,0.000903722,0.000903722,0.000903722
39,832.506,1.64167,1.61677,1.52893,0.47474,0.24715,0.24433,0.11945,1.96274,1.84251,1.74851,0.000883093,0.000883093,0.000883093
40,853.858,1.63828,1.60168,1.51592,0.37128,0.25346,0.2364,0.11105,1.95858,1.86184,1.72708,0.000862464,0.000862464,0.000862464
41,875.085,1.63899,1.62654,1.52734,0.38983,0.24636,0.24023,0.11313,1.95957,1.85518,1.73841,0.000841835,0.000841835,0.000841835
42,896.294,1.60282,1.58928,1.50908,0.4228,0.25451,0.24306,0.11539,1.95574,1.85091,1.73392,0.000821206,0.000821206,0.000821206
43,917.529,1.61167,1.58076,1.50347,0.38436,0.26255,0.24925,0.11934,1.97339,1.82251,1.74394,0.000800577,0.000800577,0.000800577
44,938.745,1.60359,1.56818,1.49797,0.44876,0.25839,0.24758,0.11808,1.99726,1.82852,1.73556,0.000779948,0.000779948,0.000779948
45,959.955,1.61138,1.57193,1.4923,0.422,0.23978,0.25139,0.1225,1.95564,1.83362,1.73465,0.000759318,0.000759318,0.000759318
46,981.209,1.60321,1.58039,1.50476,0.42897,0.24097,0.24817,0.11993,1.9581,1.84207,1.7249,0.000738689,0.000738689,0.000738689
47,1002.59,1.58907,1.54268,1.48581,0.48298,0.25581,0.261,0.1272,1.92288,1.80267,1.69072,0.00071806,0.00071806,0.00071806
48,1023.83,1.55316,1.50575,1.46639,0.44899,0.2557,0.25859,0.1279,1.91774,1.80457,1.70677,0.000697431,0.000697431,0.000697431
49,1045.1,1.59178,1.52323,1.48455,0.41518,0.24693,0.25083,0.12424,1.93035,1.81771,1.72096,0.000676802,0.000676802,0.000676802
50,1066.51,1.56738,1.51249,1.46809,0.43081,0.2524,0.25937,0.12836,1.91815,1.7523,1.70792,0.000656173,0.000656173,0.000656173
51,1087.77,1.56428,1.50846,1.47469,0.47379,0.25608,0.26203,0.13133,1.92101,1.75622,1.70115,0.000635544,0.000635544,0.000635544
52,1109.06,1.55037,1.46491,1.44477,0.43758,0.26104,0.25772,0.13022,1.93974,1.76259,1.70396,0.000614915,0.000614915,0.000614915
53,1130.3,1.56779,1.47329,1.4651,0.39849,0.26787,0.25879,0.12574,1.9532,1.78547,1.71652,0.000594286,0.000594286,0.000594286
54,1151.54,1.51881,1.44338,1.44431,0.41935,0.26917,0.26007,0.13086,1.91802,1.77172,1.70324,0.000573656,0.000573656,0.000573656
55,1172.71,1.50907,1.44875,1.42496,0.46849,0.24412,0.24766,0.12545,1.93156,1.77751,1.72128,0.000553027,0.000553027,0.000553027
56,1193.89,1.5382,1.47078,1.45113,0.42835,0.27258,0.25914,0.12929,1.93104,1.78745,1.68659,0.000532398,0.000532398,0.000532398
57,1215.12,1.52669,1.4313,1.43302,0.44257,0.2816,0.26906,0.13034,1.96261,1.77058,1.7157,0.000511769,0.000511769,0.000511769
58,1236.45,1.51515,1.42157,1.42689,0.4651,0.25929,0.26906,0.13094,1.94155,1.74957,1.71944,0.00049114,0.00049114,0.00049114
59,1257.68,1.48797,1.41578,1.41522,0.51194,0.24393,0.26548,0.13495,1.9145,1.73576,1.70564,0.000470511,0.000470511,0.000470511
60,1278.89,1.47279,1.38988,1.41192,0.42068,0.27436,0.27122,0.1341,1.94859,1.71831,1.71331,0.000449882,0.000449882,0.000449882
61,1300.1,1.49434,1.38201,1.40985,0.47547,0.25469,0.26772,0.13373,1.94723,1.75219,1.70974,0.000429253,0.000429253,0.000429253
62,1321.33,1.48937,1.37891,1.40564,0.47447,0.26385,0.26863,0.13543,1.92251,1.7389,1.69759,0.000408623,0.000408623,0.000408623
63,1342.59,1.46801,1.3716,1.39822,0.46153,0.26832,0.26523,0.13283,1.92231,1.72058,1.69864,0.000387994,0.000387994,0.000387994
64,1363.75,1.45096,1.34452,1.38906,0.46091,0.25244,0.26671,0.13567,1.9128,1.70954,1.69908,0.000367365,0.000367365,0.000367365
65,1385.01,1.46277,1.3562,1.38299,0.49809,0.26607,0.27415,0.13986,1.89629,1.71115,1.67798,0.000346736,0.000346736,0.000346736
66,1406.22,1.44478,1.34058,1.38187,0.48836,0.25594,0.26909,0.13626,1.91229,1.71784,1.69867,0.000326107,0.000326107,0.000326107
67,1427.4,1.45106,1.35277,1.38498,0.41016,0.28924,0.2735,0.13747,1.90405,1.71706,1.69344,0.000305478,0.000305478,0.000305478
68,1448.6,1.43595,1.32126,1.38149,0.45524,0.25421,0.26599,0.13085,1.93194,1.7435,1.707,0.000284849,0.000284849,0.000284849
69,1469.87,1.44501,1.33593,1.38253,0.47551,0.25781,0.26788,0.13674,1.89783,1.69706,1.69877,0.00026422,0.00026422,0.00026422
70,1491.04,1.41362,1.27032,1.36164,0.52302,0.25351,0.27348,0.13776,1.92547,1.70263,1.70201,0.00024359,0.00024359,0.00024359
71,1512.36,1.48073,1.31702,1.3885,0.47933,0.2713,0.26773,0.13411,1.91522,1.70627,1.70586,0.000222961,0.000222961,0.000222961
72,1533.29,1.45206,1.25881,1.38007,0.46833,0.25821,0.26361,0.13135,1.92034,1.73404,1.72095,0.000202332,0.000202332,0.000202332
73,1554.18,1.42824,1.21903,1.36692,0.46151,0.26996,0.26859,0.1354,1.92175,1.7295,1.71293,0.000181703,0.000181703,0.000181703
74,1575.04,1.42039,1.20726,1.36734,0.47358,0.2587,0.26709,0.13336,1.9343,1.72161,1.71164,0.000161074,0.000161074,0.000161074
75,1595.9,1.38843,1.16761,1.33094,0.4631,0.26968,0.27162,0.13502,1.95266,1.71769,1.72809,0.000140445,0.000140445,0.000140445
76,1616.74,1.39104,1.18122,1.33934,0.4869,0.26739,0.27018,0.13454,1.93319,1.71637,1.72326,0.000119816,0.000119816,0.000119816
77,1637.62,1.39593,1.17968,1.33727,0.43043,0.26777,0.26877,0.13476,1.93707,1.72271,1.72378,9.91865e-05,9.91865e-05,9.91865e-05
78,1658.48,1.3804,1.14236,1.31989,0.45723,0.27194,0.27053,0.13562,1.93925,1.73165,1.71906,7.85574e-05,7.85574e-05,7.85574e-05
79,1679.38,1.37278,1.15356,1.31827,0.45204,0.27417,0.27284,0.1371,1.93042,1.72075,1.71632,5.79283e-05,5.79283e-05,5.79283e-05
80,1700.24,1.36336,1.14264,1.3275,0.45329,0.26762,0.26991,0.13633,1.92913,1.72881,1.71663,3.72991e-05,3.72991e-05,3.72991e-05
