epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,75.229,0.71852,0.64636,1.03367,0.96993,0.92308,0.97961,0.78998,0.7673,0.61168,1.07783,0.0011882,0.0011882,0.0011882
43,77.0192,0.71152,0.63376,1.03039,0.9593,0.90665,0.9783,0.75377,0.79313,0.63101,1.12565,0.0011684,0.0011684,0.0011684
44,78.8182,0.68358,0.62509,1.00334,0.93954,0.96154,0.97493,0.7536,0.81199,0.6603,1.15101,0.0011486,0.0011486,0.0011486
45,80.5942,0.73538,0.62389,1.02029,0.9149,0.96154,0.94787,0.74425,0.78636,0.62972,1.09824,0.0011288,0.0011288,0.0011288
46,82.367,0.71607,0.61635,1.01198,0.93619,0.90385,0.94312,0.68076,0.91427,0.69706,1.14635,0.001109,0.001109,0.001109
47,84.1176,0.74642,0.64474,1.02898,0.91601,0.88462,0.94056,0.67095,0.9487,0.70677,1.15506,0.0010892,0.0010892,0.0010892
48,85.8507,0.73691,0.62676,1.02443,0.91937,0.87725,0.95397,0.69348,0.94431,0.64854,1.17377,0.0010694,0.0010694,0.0010694
49,87.5897,0.69734,0.61339,1.0076,0.89011,0.96154,0.96913,0.76561,0.801,0.60116,1.09857,0.0010496,0.0010496,0.0010496
50,89.3422,0.68612,0.60611,1.00728,0.92233,0.91361,0.96789,0.74465,0.84415,0.63915,1.10553,0.0010298,0.0010298,0.0010298
51,91.1297,0.69434,0.60114,1.00001,0.9385,0.92308,0.97334,0.74482,0.77892,0.58089,1.07062,0.00101,0.00101,0.00101
52,92.87,0.65502,0.57006,0.96662,0.92274,0.96154,0.95825,0.77083,0.71305,0.54188,1.03021,0.0009902,0.0009902,0.0009902
53,94.5867,0.68608,0.60088,0.98958,0.96143,0.95877,0.96516,0.71472,0.83477,0.55546,1.08236,0.0009704,0.0009704,0.0009704
54,96.3046,0.66223,0.56486,0.98376,0.94018,0.96154,0.96296,0.71878,0.8153,0.54037,1.09098,0.0009506,0.0009506,0.0009506
55,98.0657,0.66127,0.58126,0.99052,0.96059,0.96154,0.96216,0.74083,0.83558,0.55316,1.10699,0.0009308,0.0009308,0.0009308
56,99.8158,0.69946,0.60892,0.99469,0.98075,0.97984,0.97422,0.74368,0.79243,0.53508,1.07697,0.000911,0.000911,0.000911
57,101.534,0.70071,0.60315,1.01621,0.98067,0.97557,0.9868,0.76359,0.78347,0.52106,1.06709,0.0008912,0.0008912,0.0008912
58,103.292,0.68942,0.58997,0.98634,0.97735,0.96154,0.9808,0.77544,0.71648,0.52605,1.04369,0.0008714,0.0008714,0.0008714
59,105.069,0.67087,0.57601,1.01538,0.96506,0.98077,0.98001,0.76693,0.7563,0.51706,1.06204,0.0008516,0.0008516,0.0008516
60,106.802,0.63566,0.53927,0.99049,0.93828,0.98077,0.97873,0.75782,0.7987,0.54125,1.0753,0.0008318,0.0008318,0.0008318
61,108.549,0.69754,0.58916,1.01325,0.9564,0.98077,0.97643,0.76534,0.74843,0.51968,1.07096,0.000812,0.000812,0.000812
62,110.292,0.66934,0.5254,0.98234,0.95873,0.98077,0.97255,0.74945,0.74886,0.52534,1.08173,0.0007922,0.0007922,0.0007922
