epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,826.416,1.08606,0.99358,1.26858,0.79392,0.58528,0.69135,0.43145,1.37153,1.16026,1.43365,0.000990365,0.000990365,0.000990365
43,846.131,1.06363,0.95557,1.26208,0.78853,0.59728,0.69213,0.43527,1.36378,1.17599,1.43312,0.000973861,0.000973861,0.000973861
44,865.756,1.06075,0.99408,1.26829,0.76988,0.58103,0.67231,0.41555,1.42655,1.20694,1.48674,0.000957358,0.000957358,0.000957358
45,885.519,1.05442,0.95407,1.25597,0.79639,0.57707,0.68917,0.42951,1.36957,1.16234,1.4368,0.000940855,0.000940855,0.000940855
46,905.677,1.04991,0.95212,1.24926,0.77466,0.60359,0.69547,0.43481,1.36864,1.13809,1.42846,0.000924352,0.000924352,0.000924352
47,925.915,1.02495,0.95378,1.24216,0.753,0.59229,0.68363,0.42834,1.36635,1.16693,1.44434,0.000907848,0.000907848,0.000907848
48,946.132,1.03161,0.94099,1.23684,0.7802,0.60258,0.68724,0.42786,1.37769,1.15773,1.42063,0.000891345,0.000891345,0.000891345
49,966.539,1.02722,0.91522,1.22616,0.78392,0.61638,0.70724,0.44915,1.34057,1.12015,1.40748,0.000874842,0.000874842,0.000874842
50,987.083,1.01064,0.90392,1.22524,0.72568,0.61968,0.70291,0.44708,1.34833,1.13613,1.42192,0.000858338,0.000858338,0.000858338
51,1007.54,1.02347,0.91049,1.23572,0.77531,0.62379,0.70917,0.44253,1.39064,1.10994,1.45206,0.000841835,0.000841835,0.000841835
52,1027.76,1.00909,0.89247,1.21062,0.78505,0.60595,0.69937,0.44742,1.3238,1.13841,1.38977,0.000825332,0.000825332,0.000825332
53,1047.9,1.00135,0.90148,1.21978,0.75405,0.63539,0.70798,0.44674,1.38009,1.11841,1.43958,0.000808828,0.000808828,0.000808828
54,1068.24,1.01736,0.90393,1.22048,0.77146,0.60101,0.69597,0.44369,1.34424,1.17633,1.40402,0.000792325,0.000792325,0.000792325
55,1088.6,0.98817,0.8734,1.21592,0.7858,0.60772,0.70177,0.43924,1.3596,1.13407,1.4238,0.000775822,0.000775822,0.000775822
56,1108.9,0.98952,0.85417,1.20658,0.78157,0.60286,0.69943,0.44724,1.31919,1.08311,1.39859,0.000759318,0.000759318,0.000759318
57,1129.36,0.98206,0.85171,1.19442,0.80082,0.5999,0.70374,0.44891,1.35234,1.14413,1.42383,0.000742815,0.000742815,0.000742815
58,1149.89,0.96954,0.8459,1.1972,0.78508,0.63181,0.71678,0.44796,1.3504,1.09133,1.41755,0.000726312,0.000726312,0.000726312
59,1170.36,0.97411,0.84097,1.18566,0.76704,0.64029,0.71418,0.45723,1.3274,1.07429,1.40856,0.000709809,0.000709809,0.000709809
60,1190.74,0.98022,0.86087,1.21005,0.78117,0.63172,0.7172,0.45234,1.34022,1.0962,1.40391,0.000693305,0.000693305,0.000693305
61,1210.85,0.97055,0.84515,1.19348,0.80574,0.60454,0.70505,0.44202,1.35258,1.10398,1.41363,0.000676802,0.000676802,0.000676802
62,1230.93,0.95886,0.82717,1.18705,0.78572,0.62742,0.71343,0.45336,1.37064,1.12503,1.44193,0.000660299,0.000660299,0.000660299
63,1251.11,0.97146,0.83255,1.19393,0.79734,0.62073,0.72331,0.45959,1.36111,1.08879,1.41914,0.000643795,0.000643795,0.000643795
64,1271.38,0.9485,0.82534,1.18242,0.81361,0.62804,0.72913,0.46981,1.3243,1.07857,1.40411,0.000627292,0.000627292,0.000627292
65,1291.65,0.9513,0.81221,1.17829,0.77782,0.62609,0.71564,0.45619,1.32773,1.04247,1.39793,0.000610789,0.000610789,0.000610789
66,1311.59,0.91749,0.78794,1.17026,0.77286,0.64682,0.72562,0.46283,1.32221,1.06527,1.39807,0.000594286,0.000594286,0.000594286
67,1331.6,0.94666,0.7948,1.16989,0.79555,0.62885,0.72488,0.46198,1.32955,1.08144,1.39862,0.000577782,0.000577782,0.000577782
68,1352.04,0.92123,0.77802,1.16132,0.75691,0.63434,0.71247,0.45912,1.33067,1.09879,1.40883,0.000561279,0.000561279,0.000561279
69,1372.5,0.9084,0.76629,1.16193,0.8001,0.63056,0.72682,0.46393,1.30877,1.05091,1.40153,0.000544776,0.000544776,0.000544776
70,1393.01,0.92501,0.77532,1.16011,0.80778,0.64388,0.73271,0.47124,1.32229,1.04636,1.40223,0.000528272,0.000528272,0.000528272
71,1413.38,0.89976,0.76553,1.15174,0.814,0.63135,0.73174,0.46885,1.33327,1.04733,1.4108,0.000511769,0.000511769,0.000511769
72,1433.62,0.90339,0.75022,1.14604,0.79171,0.64333,0.72798,0.46768,1.33339,1.04921,1.41421,0.000495266,0.000495266,0.000495266
73,1453.86,0.88914,0.73228,1.14186,0.78603,0.64465,0.73144,0.47009,1.32481,1.03231,1.40548,0.000478762,0.000478762,0.000478762
74,1474.13,0.89841,0.74834,1.14129,0.80789,0.62027,0.72464,0.46633,1.32864,1.06742,1.40907,0.000462259,0.000462259,0.000462259
75,1494.43,0.90685,0.75432,1.15185,0.78452,0.62485,0.71774,0.46809,1.30329,1.04157,1.38827,0.000445756,0.000445756,0.000445756
76,1514.77,0.89989,0.74205,1.1446,0.7906,0.6255,0.72169,0.46948,1.3232,1.04754,1.40478,0.000429253,0.000429253,0.000429253
77,1534.97,0.8656,0.72673,1.12674,0.82296,0.631,0.73943,0.4759,1.31747,1.00899,1.40382,0.000412749,0.000412749,0.000412749
78,1555.21,0.86186,0.71488,1.12443,0.80706,0.63572,0.73222,0.47311,1.31282,1.03428,1.39122,0.000396246,0.000396246,0.000396246
79,1575.61,0.8682,0.70109,1.11543,0.82763,0.63064,0.72946,0.47013,1.3174,1.04758,1.39302,0.000379743,0.000379743,0.000379743
80,1595.96,0.88022,0.72059,1.12651,0.8223,0.62352,0.73047,0.47684,1.31264,1.05593,1.39475,0.000363239,0.000363239,0.000363239
81,1616.52,0.85865,0.70008,1.11503,0.79577,0.65195,0.73382,0.478,1.30218,1.02779,1.38673,0.000346736,0.000346736,0.000346736
82,1637.04,0.85378,0.6934,1.12471,0.82377,0.63,0.73282,0.47223,1.32831,1.04486,1.40586,0.000330233,0.000330233,0.000330233
83,1657.32,0.85359,0.68753,1.12331,0.80707,0.64385,0.73624,0.47756,1.30142,1.01129,1.39142,0.000313729,0.000313729,0.000313729
84,1677.55,0.85752,0.68168,1.11413,0.82196,0.63985,0.73436,0.47502,1.30844,1.01512,1.38792,0.000297226,0.000297226,0.000297226
85,1697.81,0.84738,0.67914,1.10799,0.82575,0.64483,0.73878,0.48093,1.30483,1.02368,1.39444,0.000280723,0.000280723,0.000280723
86,1718.25,0.82978,0.66491,1.10084,0.83262,0.63764,0.73846,0.47906,1.30276,1.01368,1.3882,0.00026422,0.00026422,0.00026422
87,1738.73,0.83348,0.67451,1.10539,0.83824,0.6397,0.74415,0.48347,1.29957,1.00197,1.38758,0.000247716,0.000247716,0.000247716
88,1759.16,0.82125,0.6661,1.1023,0.84628,0.63858,0.74315,0.4808,1.31134,1.01734,1.40602,0.000231213,0.000231213,0.000231213
89,1779.45,0.83703,0.6727,1.10118,0.83693,0.6356,0.73847,0.47975,1.30782,1.00998,1.39813,0.00021471,0.00021471,0.00021471
90,1799.75,0.81471,0.64765,1.10087,0.81712,0.64672,0.74282,0.47918,1.31801,1.01205,1.40462,0.000198206,0.000198206,0.000198206
91,1820.24,0.77703,0.58992,1.05457,0.81793,0.63108,0.72272,0.46875,1.32943,1.01857,1.42615,0.000181703,0.000181703,0.000181703
92,1840.5,0.76704,0.5436,1.05091,0.78894,0.66296,0.73581,0.4757,1.32025,1.00906,1.41542,0.0001652,0.0001652,0.0001652
93,1860.64,0.74893,0.52534,1.03649,0.81249,0.63797,0.73581,0.47361,1.3146,1.02406,1.4085,0.000148696,0.000148696,0.000148696
94,1880.74,0.73934,0.51857,1.03033,0.82302,0.63404,0.73465,0.47601,1.31556,1.01818,1.41394,0.000132193,0.000132193,0.000132193
95,1900.81,0.73069,0.50668,1.01635,0.81793,0.63645,0.7337,0.47613,1.30469,1.0135,1.41338,0.00011569,0.00011569,0.00011569
96,1920.87,0.73664,0.51738,1.0296,0.83829,0.62781,0.73514,0.47766,1.31007,1.01603,1.40913,9.91865e-05,9.91865e-05,9.91865e-05
97,1941.01,0.72059,0.50266,1.01552,0.82811,0.63,0.73193,0.47734,1.3056,1.01857,1.41102,8.26832e-05,8.26832e-05,8.26832e-05
98,1961.18,0.71423,0.49829,1.01554,0.82766,0.62634,0.73363,0.47705,1.30311,1.01252,1.40931,6.61799e-05,6.61799e-05,6.61799e-05
99,1981.34,0.72039,0.49344,1.01609,0.81459,0.63578,0.73282,0.4773,1.30612,1.01864,1.40962,4.96766e-05,4.96766e-05,4.96766e-05
100,2001.61,0.70674,0.47995,1.00354,0.81884,0.63828,0.73532,0.47761,1.30207,1.01196,1.40662,3.31733e-05,3.31733e-05,3.31733e-05
