epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,31.6556,1.15505,1.07548,1.21353,0.69532,0.57063,0.63017,0.35084,1.61364,1.63535,1.81223,0.0016832,0.0016832,0.0016832
18,33.4364,1.19427,1.12908,1.24762,0.85936,0.82263,0.87126,0.55124,1.1684,1.2118,1.4052,0.0016634,0.0016634,0.0016634
19,35.2126,1.13025,1.03812,1.21307,0.89682,0.83584,0.85922,0.53008,1.32994,1.16657,1.54217,0.0016436,0.0016436,0.0016436
20,36.9495,1.15068,1.00405,1.21802,0.86298,0.86538,0.8293,0.51904,1.27331,1.17462,1.48341,0.0016238,0.0016238,0.0016238
21,38.6768,1.12173,0.99001,1.17552,0.8895,0.77408,0.84933,0.50195,1.33448,1.14435,1.55879,0.001604,0.001604,0.001604
22,40.4106,1.22304,1.11407,1.24332,0.85355,0.73077,0.84527,0.49226,1.42342,1.20574,1.64427,0.0015842,0.0015842,0.0015842
23,42.1927,1.12466,1.03659,1.222,0.91007,0.77856,0.89789,0.55685,1.23482,1.12092,1.40489,0.0015644,0.0015644,0.0015644
24,43.9745,1.0694,0.98796,1.17317,0.946,0.76923,0.89868,0.54921,1.27238,1.09989,1.37585,0.0015446,0.0015446,0.0015446
25,45.7621,1.09651,0.98845,1.22174,0.79933,0.76923,0.79259,0.45151,1.50976,1.29323,1.57551,0.0015248,0.0015248,0.0015248
26,47.5477,1.10869,0.9499,1.17511,0.89936,0.85933,0.88825,0.56316,1.24239,1.01257,1.43237,0.001505,0.001505,0.001505
27,49.3245,1.08547,0.90913,1.18084,0.85626,0.91656,0.93518,0.59662,1.21541,0.95028,1.39356,0.0014852,0.0014852,0.0014852
28,51.1128,1.03034,0.89683,1.13827,0.95632,0.84209,0.93409,0.60829,1.16975,0.9945,1.35064,0.0014654,0.0014654,0.0014654
29,52.9007,1.0562,0.87995,1.16883,0.95396,0.79709,0.91178,0.56283,1.21865,1.08553,1.36435,0.0014456,0.0014456,0.0014456
30,54.6477,1.04241,0.87665,1.13124,0.97142,0.82692,0.92663,0.61715,1.16458,0.99183,1.31071,0.0014258,0.0014258,0.0014258
31,56.4646,1.02931,0.88751,1.12945,0.92087,0.8953,0.93964,0.62858,1.1191,0.841,1.3232,0.001406,0.001406,0.001406
32,58.2487,1.01868,0.82637,1.12373,0.95539,0.88462,0.92612,0.59775,1.19556,0.89362,1.38084,0.0013862,0.0013862,0.0013862
33,59.9881,0.99635,0.82993,1.12542,0.93267,0.79925,0.91943,0.55884,1.25906,0.92946,1.40049,0.0013664,0.0013664,0.0013664
34,61.7321,1.01628,0.82369,1.12398,0.90898,0.80769,0.92345,0.61238,1.23416,0.87544,1.39399,0.0013466,0.0013466,0.0013466
35,63.485,1.0168,0.82655,1.15614,0.87654,0.88462,0.95257,0.64112,1.15427,0.86754,1.32117,0.0013268,0.0013268,0.0013268
36,65.2327,1.07298,0.86421,1.1556,0.91226,0.79992,0.91675,0.63256,1.08751,0.9162,1.28938,0.001307,0.001307,0.001307
37,67.0292,1.00474,0.82304,1.1339,0.96672,0.88462,0.94751,0.61561,1.21461,0.82025,1.34556,0.0012872,0.0012872,0.0012872
38,68.7781,0.98741,0.81145,1.11025,0.95339,0.88462,0.95676,0.61341,1.18354,0.76793,1.34233,0.0012674,0.0012674,0.0012674
39,70.5199,1.03717,0.81575,1.13976,0.95898,0.8993,0.95602,0.6395,1.15861,0.73013,1.35187,0.0012476,0.0012476,0.0012476
40,72.2566,0.95011,0.80226,1.10126,0.9325,0.90385,0.94732,0.66317,1.07726,0.73155,1.25987,0.0012278,0.0012278,0.0012278
41,74.012,0.97058,0.78057,1.12054,0.92419,0.93784,0.95907,0.65522,1.08839,0.69918,1.25737,0.001208,0.001208,0.001208
42,75.7429,0.94007,0.78448,1.11992,0.89007,0.94231,0.95399,0.65279,1.0608,0.68448,1.23934,0.0011882,0.0011882,0.0011882
43,77.4793,0.92397,0.74847,1.10647,0.93216,0.90385,0.95066,0.64149,1.13971,0.71832,1.28753,0.0011684,0.0011684,0.0011684
44,79.2017,0.89354,0.72535,1.07869,0.92219,0.91171,0.93606,0.65316,1.06941,0.72758,1.29021,0.0011486,0.0011486,0.0011486
45,80.9239,0.97487,0.75015,1.11577,0.85647,0.91812,0.92739,0.66021,1.06853,0.68956,1.24106,0.0011288,0.0011288,0.0011288
46,82.6756,0.92743,0.73517,1.08498,0.92143,0.92308,0.95026,0.63326,1.11364,0.70232,1.26487,0.001109,0.001109,0.001109
47,84.5028,0.93695,0.74772,1.09013,0.87616,0.90385,0.92578,0.63483,1.13382,0.75988,1.28677,0.0010892,0.0010892,0.0010892
48,86.2798,0.95951,0.74107,1.11883,0.91417,0.86538,0.93283,0.60042,1.21927,0.77337,1.30431,0.0010694,0.0010694,0.0010694
49,88.0174,0.91873,0.72093,1.09971,0.92591,0.90385,0.95121,0.67168,1.08254,0.70883,1.26006,0.0010496,0.0010496,0.0010496
50,89.7861,0.94894,0.73036,1.12672,0.92838,0.88462,0.93846,0.67107,0.99869,0.70542,1.18925,0.0010298,0.0010298,0.0010298
51,91.5195,0.86335,0.68313,1.07647,0.95809,0.88462,0.92708,0.67578,1.01859,0.75249,1.21487,0.00101,0.00101,0.00101
52,93.2893,0.8841,0.67523,1.05741,0.97735,0.90385,0.93764,0.67359,1.05426,0.70103,1.25125,0.0009902,0.0009902,0.0009902
53,95.0411,0.85473,0.67151,1.05183,0.90594,0.9262,0.95315,0.67599,1.03228,0.66468,1.22424,0.0009704,0.0009704,0.0009704
54,97.2058,0.89915,0.67194,1.08185,0.90375,0.94231,0.94507,0.67247,1.08434,0.681,1.23407,0.0009506,0.0009506,0.0009506
55,98.962,0.84265,0.68086,1.05354,0.90952,0.92308,0.93469,0.63584,1.10852,0.66345,1.2573,0.0009308,0.0009308,0.0009308
56,100.747,0.89077,0.69313,1.05721,0.88312,0.90385,0.91515,0.60972,1.21641,0.75379,1.35357,0.000911,0.000911,0.000911
57,102.509,0.87424,0.69287,1.07137,0.88765,0.91167,0.9139,0.625,1.20984,0.7874,1.33326,0.0008912,0.0008912,0.0008912
58,104.295,0.8759,0.68831,1.04527,0.86027,0.82878,0.88795,0.63016,1.13928,0.81726,1.29734,0.0008714,0.0008714,0.0008714
59,106.071,0.88544,0.68509,1.08406,0.96955,0.86538,0.93835,0.64613,1.12997,0.71959,1.24737,0.0008516,0.0008516,0.0008516
60,107.818,0.86519,0.66834,1.06278,0.97904,0.84615,0.93835,0.64517,1.17843,0.68798,1.27165,0.0008318,0.0008318,0.0008318
61,109.561,0.87764,0.68628,1.07656,0.89053,0.9387,0.94589,0.645,1.09786,0.65199,1.24887,0.000812,0.000812,0.000812
62,111.277,0.84589,0.64567,1.04649,0.91554,0.88462,0.93831,0.64343,1.10509,0.6662,1.26705,0.0007922,0.0007922,0.0007922
63,113.01,0.82989,0.63796,1.04584,0.90459,0.94231,0.93347,0.61818,1.18055,0.69918,1.32449,0.0007724,0.0007724,0.0007724
64,114.749,0.87876,0.67735,1.09048,0.86222,0.92308,0.93418,0.61014,1.21521,0.69966,1.33659,0.0007526,0.0007526,0.0007526
65,116.504,0.85094,0.64351,1.05635,0.96477,0.86538,0.94296,0.66396,1.06693,0.65199,1.23283,0.0007328,0.0007328,0.0007328
66,118.25,0.79768,0.6012,1.04232,0.95644,0.84615,0.93348,0.67169,0.98184,0.64131,1.18742,0.000713,0.000713,0.000713
67,120.036,0.75691,0.59711,1.02031,0.95769,0.8707,0.94212,0.66512,1.01956,0.62153,1.20909,0.0006932,0.0006932,0.0006932
68,121.853,0.7826,0.63651,1.02273,0.95093,0.90385,0.9559,0.68099,1.0022,0.60989,1.19415,0.0006734,0.0006734,0.0006734
69,123.708,0.81025,0.60209,1.02647,0.95696,0.94231,0.967,0.69087,1.03024,0.59773,1.21102,0.0006536,0.0006536,0.0006536
70,125.512,0.79269,0.59061,1.0337,0.96066,0.93915,0.96919,0.69437,1.03088,0.58434,1.2112,0.0006338,0.0006338,0.0006338
71,127.337,0.77191,0.59317,1.02098,0.95928,0.92308,0.97005,0.67806,1.05044,0.58842,1.21477,0.000614,0.000614,0.000614
72,129.098,0.80534,0.58759,1.0341,0.95577,0.92308,0.96826,0.67362,1.04704,0.56396,1.22069,0.0005942,0.0005942,0.0005942
73,130.919,0.80904,0.59801,1.04397,0.90246,0.94231,0.9504,0.68302,0.98506,0.58588,1.18699,0.0005744,0.0005744,0.0005744
74,132.699,0.801,0.59839,1.04796,0.96058,0.93739,0.95278,0.6535,1.08028,0.60626,1.24734,0.0005546,0.0005546,0.0005546
75,134.444,0.78231,0.59739,1.04879,0.97938,0.92308,0.95036,0.66034,1.05536,0.61477,1.22249,0.0005348,0.0005348,0.0005348
76,136.213,0.75959,0.59352,1.0296,0.93477,0.94231,0.96417,0.69354,0.98806,0.61846,1.17733,0.000515,0.000515,0.000515
77,138.016,0.78465,0.59749,1.03115,0.97593,0.94231,0.96627,0.68525,1.04594,0.57775,1.20947,0.0004952,0.0004952,0.0004952
78,139.76,0.7474,0.56599,1.03369,0.98031,0.95744,0.96557,0.67507,1.06233,0.55932,1.20902,0.0004754,0.0004754,0.0004754
79,141.521,0.75867,0.56969,1.00366,0.97995,0.94009,0.97029,0.67589,1.03027,0.55183,1.19152,0.0004556,0.0004556,0.0004556
80,143.324,0.75651,0.5588,1.00996,0.97761,0.92308,0.97037,0.69145,1.02491,0.55689,1.20807,0.0004358,0.0004358,0.0004358
81,145.094,0.77658,0.59707,1.05352,0.97737,0.92308,0.97017,0.69272,1.03961,0.56472,1.22027,0.000416,0.000416,0.000416
82,146.864,0.75973,0.56219,1.03588,0.97988,0.93675,0.96129,0.69669,1.02511,0.55167,1.20645,0.0003962,0.0003962,0.0003962
83,148.649,0.78861,0.58277,1.01603,0.93579,0.94231,0.95435,0.70178,1.00611,0.54006,1.20194,0.0003764,0.0003764,0.0003764
84,150.453,0.7577,0.57781,1.01385,0.95958,0.94231,0.9582,0.71629,0.98371,0.53871,1.20557,0.0003566,0.0003566,0.0003566
85,152.233,0.71577,0.53927,0.99364,0.96019,0.94231,0.96082,0.71245,0.99679,0.55246,1.20678,0.0003368,0.0003368,0.0003368
86,153.982,0.73323,0.54838,1.00518,0.93708,0.94231,0.95725,0.70226,1.01886,0.56201,1.20074,0.000317,0.000317,0.000317
87,155.736,0.73025,0.53355,1.00248,0.95326,0.94231,0.95385,0.70626,0.99847,0.57462,1.17705,0.0002972,0.0002972,0.0002972
88,157.509,0.72302,0.54777,1.01351,0.9519,0.94231,0.95294,0.70538,0.96369,0.55126,1.15798,0.0002774,0.0002774,0.0002774
89,159.284,0.73541,0.54148,1.00245,0.95432,0.94231,0.95264,0.70448,0.96059,0.53188,1.16251,0.0002576,0.0002576,0.0002576
90,161.047,0.71148,0.54384,1.00357,0.95291,0.94231,0.95316,0.69603,0.96575,0.5315,1.17221,0.0002378,0.0002378,0.0002378
91,163.17,0.59512,0.53515,0.93044,0.95977,0.91758,0.95086,0.69717,0.98589,0.55266,1.17977,0.000218,0.000218,0.000218
92,164.959,0.55375,0.45848,0.92408,0.95822,0.90385,0.95739,0.67934,0.99276,0.56005,1.17909,0.0001982,0.0001982,0.0001982
93,166.696,0.5363,0.43033,0.90754,0.95324,0.90385,0.95817,0.68945,0.9947,0.56635,1.17774,0.0001784,0.0001784,0.0001784
94,168.423,0.54076,0.4521,0.925,0.95982,0.91886,0.95946,0.69961,0.95702,0.56183,1.15824,0.0001586,0.0001586,0.0001586
95,170.164,0.51736,0.42639,0.88252,0.95603,0.92308,0.95639,0.70436,0.92873,0.55224,1.15094,0.0001388,0.0001388,0.0001388
96,171.919,0.54236,0.43627,0.92079,0.9606,0.93781,0.96149,0.71561,0.90732,0.53636,1.14515,0.000119,0.000119,0.000119
97,173.658,0.52914,0.41892,0.904,0.96068,0.93964,0.96457,0.71292,0.90336,0.52992,1.14434,9.92e-05,9.92e-05,9.92e-05
98,175.4,0.51351,0.4091,0.8925,0.96065,0.93899,0.96478,0.71225,0.90775,0.52606,1.15101,7.94e-05,7.94e-05,7.94e-05
99,177.134,0.53921,0.41032,0.91193,0.96062,0.93839,0.96553,0.71455,0.90751,0.52669,1.15431,5.96e-05,5.96e-05,5.96e-05
100,178.888,0.50896,0.39927,0.89996,0.96064,0.93865,0.96644,0.71009,0.9139,0.5249,1.15992,3.98e-05,3.98e-05,3.98e-05
