epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
50,1005.14,1.27158,1.27959,1.42377,0.64426,0.43105,0.48364,0.2745,1.72274,1.61781,1.73299,0.000858338,0.000858338,0.000858338
51,1025.6,1.26533,1.27805,1.42363,0.62613,0.43259,0.49149,0.27805,1.70387,1.59313,1.72081,0.000841835,0.000841835,0.000841835
52,1045.93,1.27516,1.26911,1.41042,0.66945,0.43037,0.49401,0.27534,1.72678,1.61101,1.72062,0.000825332,0.000825332,0.000825332
53,1066.14,1.24964,1.28139,1.41495,0.69702,0.43565,0.51124,0.29151,1.6992,1.54047,1.73286,0.000808828,0.000808828,0.000808828
54,1086.51,1.26685,1.27898,1.41528,0.68318,0.43992,0.50367,0.28937,1.695,1.58124,1.72687,0.000792325,0.000792325,0.000792325
55,1106.95,1.23439,1.24164,1.40827,0.66966,0.43912,0.49482,0.27487,1.68092,1.68045,1.71835,0.000775822,0.000775822,0.000775822
56,1127.14,1.24079,1.2316,1.40755,0.66135,0.44159,0.49877,0.2847,1.67513,1.58082,1.70006,0.000759318,0.000759318,0.000759318
57,1146.98,1.23737,1.22663,1.38844,0.6274,0.4301,0.4828,0.26664,1.73038,1.65137,1.75584,0.000742815,0.000742815,0.000742815
58,1166.96,1.21905,1.20788,1.38475,0.6489,0.45415,0.5019,0.28084,1.69578,1.58059,1.70814,0.000726312,0.000726312,0.000726312
59,1186.73,1.22015,1.19956,1.37077,0.67057,0.45573,0.50921,0.28841,1.6685,1.56102,1.70511,0.000709809,0.000709809,0.000709809
60,1206.19,1.21583,1.20492,1.39389,0.67707,0.436,0.49769,0.28439,1.70441,1.59916,1.71404,0.000693305,0.000693305,0.000693305
61,1225.49,1.21561,1.19563,1.37781,0.68303,0.44787,0.5061,0.28586,1.69708,1.5477,1.72277,0.000676802,0.000676802,0.000676802
62,1244.76,1.20507,1.18187,1.38031,0.67356,0.4413,0.5028,0.28554,1.70264,1.5695,1.72551,0.000660299,0.000660299,0.000660299
63,1264.09,1.20946,1.19042,1.37552,0.69808,0.43893,0.50671,0.2889,1.68314,1.57524,1.7185,0.000643795,0.000643795,0.000643795
64,1283.44,1.2048,1.17869,1.37157,0.69883,0.44321,0.51981,0.29546,1.681,1.52668,1.70707,0.000627292,0.000627292,0.000627292
65,1302.75,1.18894,1.15424,1.36515,0.724,0.41693,0.49979,0.28467,1.70197,1.58522,1.70842,0.000610789,0.000610789,0.000610789
66,1322.12,1.15869,1.12685,1.35305,0.68275,0.45291,0.5175,0.29279,1.70511,1.52278,1.74388,0.000594286,0.000594286,0.000594286
67,1341.48,1.19423,1.15025,1.35105,0.69741,0.44664,0.51638,0.29227,1.66022,1.54018,1.69704,0.000577782,0.000577782,0.000577782
68,1360.79,1.16494,1.11923,1.34605,0.72145,0.42525,0.51097,0.29066,1.67729,1.53211,1.70766,0.000561279,0.000561279,0.000561279
69,1380.05,1.13536,1.09644,1.33283,0.70844,0.45136,0.52402,0.29984,1.6919,1.50261,1.71876,0.000544776,0.000544776,0.000544776
70,1399.36,1.1684,1.10967,1.34365,0.71187,0.45074,0.52134,0.30008,1.68043,1.5123,1.69425,0.000528272,0.000528272,0.000528272
71,1418.7,1.12764,1.07879,1.32066,0.66259,0.46366,0.52429,0.29596,1.6983,1.50377,1.7104,0.000511769,0.000511769,0.000511769
72,1438.02,1.15195,1.07607,1.33412,0.66787,0.44693,0.50408,0.29103,1.67562,1.54114,1.69727,0.000495266,0.000495266,0.000495266
73,1457.28,1.12807,1.05527,1.31321,0.70719,0.43779,0.5168,0.29551,1.67788,1.53123,1.6934,0.000478762,0.000478762,0.000478762
74,1476.59,1.13751,1.06487,1.3077,0.71005,0.43723,0.51817,0.29626,1.6726,1.50077,1.6859,0.000462259,0.000462259,0.000462259
75,1495.89,1.13902,1.07129,1.3202,0.71587,0.45067,0.52932,0.30652,1.66835,1.49457,1.69297,0.000445756,0.000445756,0.000445756
76,1515.21,1.13015,1.05829,1.31038,0.71153,0.45836,0.52612,0.30241,1.67321,1.50885,1.68696,0.000429253,0.000429253,0.000429253
77,1534.49,1.09789,1.0481,1.29224,0.67091,0.45382,0.52132,0.29704,1.6792,1.52211,1.70315,0.000412749,0.000412749,0.000412749
78,1553.82,1.11201,1.02973,1.30787,0.69028,0.46967,0.5327,0.30647,1.67745,1.48469,1.70584,0.000396246,0.000396246,0.000396246
79,1573.14,1.10057,1.00512,1.28867,0.70166,0.45899,0.53117,0.3063,1.69245,1.4967,1.71521,0.000379743,0.000379743,0.000379743
80,1592.42,1.10651,1.0184,1.28892,0.70119,0.46219,0.53826,0.30856,1.68574,1.4765,1.70779,0.000363239,0.000363239,0.000363239
81,1611.69,1.09091,0.99408,1.27577,0.72425,0.46089,0.53094,0.30369,1.69664,1.50212,1.72861,0.000346736,0.000346736,0.000346736
82,1630.92,1.08551,1.00891,1.28856,0.69822,0.46929,0.53538,0.3069,1.69986,1.48275,1.72761,0.000330233,0.000330233,0.000330233
83,1650.19,1.07309,0.99098,1.27978,0.71302,0.44781,0.5257,0.29845,1.68551,1.50093,1.70087,0.000313729,0.000313729,0.000313729
84,1669.44,1.0799,0.98559,1.26928,0.74774,0.44795,0.52819,0.30224,1.68473,1.50451,1.70452,0.000297226,0.000297226,0.000297226
85,1688.71,1.08624,0.98924,1.27364,0.72253,0.46633,0.53394,0.3055,1.68744,1.47829,1.71277,0.000280723,0.000280723,0.000280723
86,1707.97,1.04841,0.94609,1.25707,0.72505,0.45699,0.53191,0.3058,1.67525,1.47267,1.69817,0.00026422,0.00026422,0.00026422
87,1727.22,1.05262,0.96849,1.26315,0.71919,0.44353,0.5236,0.30056,1.68497,1.51142,1.69626,0.000247716,0.000247716,0.000247716
88,1746.65,1.0434,0.9556,1.25585,0.72336,0.454,0.53185,0.30569,1.68503,1.48903,1.70924,0.000231213,0.000231213,0.000231213
89,1766.14,1.07058,0.97459,1.26401,0.70871,0.46331,0.53658,0.30813,1.68455,1.49088,1.70762,0.00021471,0.00021471,0.00021471
90,1785.66,1.03406,0.9352,1.25777,0.71883,0.45969,0.53734,0.31126,1.68109,1.45931,1.70985,0.000198206,0.000198206,0.000198206
91,1805.34,1.02636,0.88565,1.24216,0.71054,0.45866,0.52487,0.29904,1.70243,1.48842,1.73485,0.000181703,0.000181703,0.000181703
92,1824.71,0.9988,0.81616,1.22629,0.73629,0.44828,0.52466,0.29868,1.69297,1.493,1.72536,0.0001652,0.0001652,0.0001652
93,1843.98,0.97892,0.79526,1.20537,0.72068,0.45616,0.53046,0.30447,1.68518,1.47617,1.71358,0.000148696,0.000148696,0.000148696
94,1863.3,0.97935,0.77808,1.20757,0.76735,0.43779,0.52858,0.30498,1.68177,1.48212,1.71402,0.000132193,0.000132193,0.000132193
95,1882.57,0.96486,0.76258,1.18423,0.7348,0.45124,0.52974,0.30611,1.67904,1.47976,1.7213,0.00011569,0.00011569,0.00011569
96,1901.85,0.96517,0.77,1.20288,0.73422,0.45196,0.53087,0.30583,1.67294,1.48139,1.71667,9.91865e-05,9.91865e-05,9.91865e-05
97,1921.1,0.95495,0.74876,1.18443,0.7539,0.43829,0.52787,0.30425,1.68078,1.48377,1.72035,8.26832e-05,8.26832e-05,8.26832e-05
98,1940.36,0.94383,0.73994,1.18349,0.76183,0.4382,0.53281,0.3093,1.67534,1.49236,1.7148,6.61799e-05,6.61799e-05,6.61799e-05
99,1959.65,0.93932,0.74166,1.181,0.78042,0.43412,0.53182,0.30735,1.67473,1.48379,1.71598,4.96766e-05,4.96766e-05,4.96766e-05
100,1978.93,0.9314,0.72228,1.16479,0.77674,0.43482,0.53215,0.30649,1.67644,1.48571,1.71573,3.31733e-05,3.31733e-05,3.31733e-05
