epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,870.713,0.75646,0.66034,1.10965,0.74328,0.54796,0.60416,0.35067,1.64293,1.43357,1.81595,0.00132868,0.00132868,0.00132868
43,891.742,0.74931,0.65359,1.10789,0.72035,0.53025,0.59747,0.34152,1.6476,1.42483,1.81689,0.00132043,0.00132043,0.00132043
44,912.326,0.74916,0.65796,1.11115,0.69682,0.55083,0.60543,0.34878,1.64436,1.43518,1.75556,0.00131218,0.00131218,0.00131218
45,932.814,0.73714,0.64442,1.09405,0.67185,0.56736,0.58787,0.33983,1.61993,1.41195,1.76486,0.00130393,0.00130393,0.00130393
46,953.266,0.73157,0.64375,1.10656,0.70756,0.56531,0.61162,0.36065,1.62292,1.38068,1.76853,0.00129568,0.00129568,0.00129568
47,973.828,0.74121,0.65356,1.10072,0.74158,0.53384,0.60644,0.35424,1.6267,1.41706,1.82264,0.00128742,0.00128742,0.00128742
48,994.28,0.72024,0.64501,1.09761,0.67766,0.57915,0.60759,0.34567,1.62781,1.3967,1.77016,0.00127917,0.00127917,0.00127917
49,1014.72,0.73079,0.63393,1.08797,0.73844,0.54885,0.61329,0.35478,1.63565,1.41427,1.81316,0.00127092,0.00127092,0.00127092
50,1035.21,0.71742,0.62481,1.08378,0.72831,0.55518,0.60882,0.34321,1.63496,1.4042,1.77539,0.00126267,0.00126267,0.00126267
51,1055.74,0.72887,0.63042,1.09944,0.69849,0.57808,0.6202,0.36049,1.59302,1.34566,1.73881,0.00125442,0.00125442,0.00125442
52,1076.12,0.70151,0.61218,1.08165,0.68565,0.54416,0.60379,0.34582,1.6427,1.44258,1.79192,0.00124617,0.00124617,0.00124617
53,1096.41,0.71682,0.62587,1.08642,0.70148,0.554,0.61191,0.35142,1.62933,1.37864,1.80614,0.00123791,0.00123791,0.00123791
54,1116.66,0.70599,0.61866,1.07908,0.69835,0.55003,0.59999,0.35175,1.61878,1.40597,1.77169,0.00122966,0.00122966,0.00122966
55,1136.95,0.70096,0.61185,1.08052,0.69753,0.5484,0.60985,0.35598,1.63144,1.40977,1.75921,0.00122141,0.00122141,0.00122141
56,1157.25,0.68408,0.5987,1.0715,0.68173,0.56819,0.60254,0.35007,1.6231,1.36078,1.79332,0.00121316,0.00121316,0.00121316
57,1177.6,0.68175,0.59872,1.06794,0.69867,0.57333,0.60779,0.36017,1.60451,1.38993,1.73901,0.00120491,0.00120491,0.00120491
58,1198.09,0.69411,0.60159,1.06982,0.7371,0.54097,0.61076,0.35509,1.59967,1.3707,1.73666,0.00119666,0.00119666,0.00119666
59,1218.48,0.68889,0.60663,1.07174,0.7235,0.55438,0.60305,0.35015,1.61691,1.42388,1.79878,0.0011884,0.0011884,0.0011884
60,1238.9,0.68163,0.59025,1.0606,0.69633,0.57026,0.60935,0.35826,1.60176,1.35915,1.76575,0.00118015,0.00118015,0.00118015
61,1259.38,0.66501,0.57778,1.05431,0.72393,0.57189,0.62057,0.36598,1.58203,1.4026,1.76404,0.0011719,0.0011719,0.0011719
62,1280.11,0.67077,0.59793,1.05889,0.7045,0.57556,0.61875,0.36596,1.59284,1.39019,1.74138,0.00116365,0.00116365,0.00116365
63,1301.28,0.65533,0.57181,1.04967,0.702,0.56778,0.61682,0.36259,1.5769,1.33912,1.72086,0.0011554,0.0011554,0.0011554
64,1322.53,0.65699,0.56568,1.05859,0.69523,0.55871,0.60613,0.35637,1.61447,1.38855,1.75294,0.00114715,0.00114715,0.00114715
65,1343.28,0.63678,0.56347,1.0424,0.67915,0.56417,0.61007,0.35321,1.59815,1.38382,1.73785,0.00113889,0.00113889,0.00113889
66,1363.74,0.63383,0.55487,1.04801,0.70303,0.57287,0.61633,0.367,1.58449,1.39092,1.7927,0.00113064,0.00113064,0.00113064
67,1384.37,0.63462,0.55116,1.04491,0.70337,0.56111,0.60711,0.35905,1.60586,1.35209,1.78327,0.00112239,0.00112239,0.00112239
68,1404.98,0.63587,0.55507,1.04812,0.7309,0.56431,0.62181,0.37391,1.57709,1.3786,1.73185,0.00111414,0.00111414,0.00111414
69,1425.69,0.63983,0.55179,1.05572,0.74114,0.5524,0.62156,0.37159,1.57246,1.39454,1.73116,0.00110589,0.00110589,0.00110589
70,1446.25,0.61416,0.53641,1.03403,0.72845,0.57102,0.62428,0.37026,1.58647,1.35294,1.73666,0.00109764,0.00109764,0.00109764
71,1466.88,0.65182,0.55466,1.05446,0.72149,0.58994,0.6291,0.37049,1.60555,1.31411,1.78128,0.00108938,0.00108938,0.00108938
