epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,954.337,1.21592,1.09619,1.24718,0.68327,0.45677,0.51564,0.29319,1.40878,1.21983,1.34068,0.000821206,0.000821206,0.000821206
43,976.564,1.21968,1.07976,1.23937,0.67807,0.44023,0.50452,0.28819,1.39828,1.24282,1.34528,0.000800577,0.000800577,0.000800577
44,999.09,1.19968,1.07054,1.231,0.62108,0.47035,0.50255,0.28944,1.41514,1.22326,1.34504,0.000779948,0.000779948,0.000779948
45,1022.23,1.20748,1.06846,1.22599,0.62905,0.48703,0.52015,0.2997,1.40085,1.1931,1.34184,0.000759318,0.000759318,0.000759318
46,1044.31,1.19273,1.06623,1.22775,0.65364,0.45261,0.51726,0.29984,1.42395,1.21502,1.33812,0.000738689,0.000738689,0.000738689
47,1066.34,1.19156,1.04173,1.2239,0.67489,0.46511,0.52679,0.30303,1.38694,1.18373,1.33404,0.00071806,0.00071806,0.00071806
48,1088.48,1.17528,1.0408,1.21647,0.67735,0.46438,0.53088,0.3077,1.38169,1.17093,1.32084,0.000697431,0.000697431,0.000697431
49,1110.67,1.17549,1.02848,1.21148,0.6946,0.45187,0.51973,0.30682,1.38571,1.16898,1.32441,0.000676802,0.000676802,0.000676802
50,1132.88,1.17528,1.0353,1.21321,0.65735,0.47366,0.52512,0.30392,1.41754,1.18216,1.35208,0.000656173,0.000656173,0.000656173
51,1154.86,1.18164,1.03147,1.22393,0.66176,0.46513,0.52073,0.30496,1.38617,1.18647,1.33325,0.000635544,0.000635544,0.000635544
52,1176.81,1.15814,0.99527,1.19253,0.63754,0.48032,0.52432,0.30429,1.37893,1.17947,1.3256,0.000614915,0.000614915,0.000614915
53,1198.79,1.15556,0.9838,1.20058,0.63507,0.46638,0.51484,0.30173,1.40247,1.16931,1.34857,0.000594286,0.000594286,0.000594286
54,1220.73,1.14597,0.97493,1.20047,0.65432,0.46972,0.51673,0.3012,1.3907,1.16727,1.3284,0.000573656,0.000573656,0.000573656
55,1242.6,1.14119,0.98272,1.18696,0.66675,0.46608,0.52517,0.30813,1.38133,1.15123,1.3254,0.000553027,0.000553027,0.000553027
56,1264.69,1.16172,1.00221,1.20524,0.62283,0.49265,0.52664,0.31168,1.38045,1.16288,1.31356,0.000532398,0.000532398,0.000532398
57,1286.78,1.1507,0.96595,1.19283,0.66912,0.47287,0.53039,0.31046,1.39047,1.15965,1.3288,0.000511769,0.000511769,0.000511769
58,1308.87,1.11959,0.95924,1.17721,0.6793,0.47892,0.52962,0.31488,1.37397,1.13336,1.32289,0.00049114,0.00049114,0.00049114
59,1331.08,1.11488,0.9485,1.1789,0.662,0.49948,0.53725,0.32263,1.35024,1.124,1.31526,0.000470511,0.000470511,0.000470511
60,1353.08,1.0898,0.92085,1.16386,0.65255,0.51386,0.54744,0.32181,1.36536,1.12371,1.31611,0.000449882,0.000449882,0.000449882
61,1375.12,1.11167,0.93178,1.16605,0.6221,0.51001,0.54475,0.32102,1.37149,1.11829,1.32099,0.000429253,0.000429253,0.000429253
62,1397.11,1.11103,0.92791,1.16859,0.67297,0.47366,0.53683,0.32229,1.35431,1.12232,1.30967,0.000408623,0.000408623,0.000408623
63,1419.07,1.10094,0.92185,1.16181,0.6779,0.49382,0.54456,0.32536,1.35993,1.1159,1.30503,0.000387994,0.000387994,0.000387994
64,1440.99,1.09572,0.9089,1.16425,0.68123,0.48699,0.54716,0.32735,1.35386,1.12352,1.31291,0.000367365,0.000367365,0.000367365
65,1462.85,1.0889,0.89918,1.15178,0.69064,0.48743,0.54248,0.32309,1.36931,1.13574,1.32107,0.000346736,0.000346736,0.000346736
66,1484.43,1.07378,0.89184,1.14625,0.70805,0.48521,0.5507,0.3231,1.36408,1.12221,1.31614,0.000326107,0.000326107,0.000326107
67,1505.9,1.08777,0.89895,1.1545,0.67098,0.51513,0.55552,0.32539,1.36145,1.10668,1.31724,0.000305478,0.000305478,0.000305478
68,1527.65,1.06852,0.88146,1.15095,0.68986,0.50318,0.5535,0.32662,1.35608,1.11673,1.31337,0.000284849,0.000284849,0.000284849
69,1549.64,1.07078,0.87935,1.148,0.70723,0.4917,0.55218,0.32821,1.35796,1.10068,1.31292,0.00026422,0.00026422,0.00026422
