epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,35.4823,0.74612,0.5861,0.9539,0.97654,0.94231,0.98484,0.72394,0.83695,0.51616,1.03747,0.0011882,0.0011882,0.0011882
43,36.2983,0.73978,0.59337,0.94949,0.95824,0.94231,0.98605,0.73229,0.9025,0.52307,1.0778,0.0011684,0.0011684,0.0011684
44,37.1215,0.74122,0.57907,0.92854,0.92641,0.96845,0.9878,0.74178,0.88433,0.50694,1.07061,0.0011486,0.0011486,0.0011486
45,37.9213,0.73647,0.57721,0.95561,0.9282,0.99444,0.98147,0.73418,0.8327,0.5119,1.04134,0.0011288,0.0011288,0.0011288
46,38.6995,0.73019,0.58374,0.94094,0.90948,1,0.98367,0.77694,0.78238,0.51867,1.02925,0.001109,0.001109,0.001109
47,39.499,0.76021,0.59508,0.94454,0.93581,1,0.97317,0.73872,0.78042,0.51508,1.01656,0.0010892,0.0010892,0.0010892
48,40.3172,0.76342,0.58442,0.94642,0.94069,1,0.97192,0.73122,0.80993,0.49917,1.03388,0.0010694,0.0010694,0.0010694
49,41.1053,0.73949,0.58523,0.94902,0.95293,0.94231,0.95782,0.74224,0.83267,0.50285,1.04759,0.0010496,0.0010496,0.0010496
50,41.887,0.7257,0.57975,0.94271,0.92431,0.96154,0.97052,0.74625,0.81807,0.49586,1.04202,0.0010298,0.0010298,0.0010298
51,42.6644,0.7154,0.57272,0.94906,0.92035,0.98077,0.97363,0.76084,0.80822,0.51446,1.05479,0.00101,0.00101,0.00101
52,43.4503,0.70891,0.55032,0.92063,0.9726,0.96154,0.97749,0.79254,0.7302,0.49982,0.99979,0.0009902,0.0009902,0.0009902
53,44.226,0.70263,0.55597,0.92619,0.95524,0.98077,0.9875,0.7623,0.7854,0.50245,1.0184,0.0009704,0.0009704,0.0009704
54,44.9904,0.688,0.56393,0.93638,0.95711,0.98077,0.99044,0.75114,0.82177,0.47784,1.04143,0.0009506,0.0009506,0.0009506
55,45.7551,0.64818,0.54454,0.91038,0.98037,0.96051,0.98809,0.73722,0.84747,0.49838,1.05105,0.0009308,0.0009308,0.0009308
56,46.5381,0.72087,0.55769,0.93425,0.97933,0.96154,0.98671,0.7303,0.85721,0.48944,1.05115,0.000911,0.000911,0.000911
57,47.3022,0.71607,0.54734,0.95333,0.98033,0.95827,0.98834,0.75971,0.79641,0.48145,1.01951,0.0008912,0.0008912,0.0008912
58,48.0667,0.73319,0.5639,0.93894,0.98066,0.97501,0.9878,0.77634,0.75849,0.46564,1.0266,0.0008714,0.0008714,0.0008714
59,48.8473,0.68878,0.53547,0.928,0.96122,0.96154,0.98627,0.77899,0.74774,0.46189,1.00499,0.0008516,0.0008516,0.0008516
60,49.6148,0.67094,0.50931,0.92486,0.9747,0.92308,0.98586,0.77379,0.79074,0.49033,0.99511,0.0008318,0.0008318,0.0008318
61,50.3819,0.65259,0.51956,0.92853,0.90828,0.95222,0.98587,0.79529,0.74274,0.48872,0.98578,0.000812,0.000812,0.000812
62,51.1584,0.67548,0.50661,0.92106,0.92589,0.98077,0.98702,0.77598,0.74185,0.48334,0.99329,0.0007922,0.0007922,0.0007922
63,51.9326,0.67415,0.52467,0.9228,0.89468,0.96154,0.98351,0.78943,0.70957,0.48185,0.98142,0.0007724,0.0007724,0.0007724
64,52.7008,0.68255,0.53257,0.94126,0.94869,0.92308,0.98227,0.77382,0.73631,0.48681,0.98322,0.0007526,0.0007526,0.0007526
65,53.4767,0.6547,0.49052,0.90898,0.94806,0.92308,0.97681,0.77779,0.75728,0.47123,1.00016,0.0007328,0.0007328,0.0007328
66,54.2529,0.68527,0.50901,0.92268,0.97944,0.91634,0.98785,0.78031,0.78449,0.45993,1.01286,0.000713,0.000713,0.000713
67,55.0416,0.63347,0.48027,0.90594,0.97953,0.92042,0.98706,0.76666,0.77647,0.46046,1.00775,0.0006932,0.0006932,0.0006932
68,55.8106,0.71385,0.53681,0.93289,0.94322,0.95847,0.98622,0.7781,0.76268,0.46848,1.00277,0.0006734,0.0006734,0.0006734
69,56.583,0.68149,0.50558,0.92113,0.90839,0.98077,0.98565,0.77552,0.79978,0.45569,1.02297,0.0006536,0.0006536,0.0006536
70,57.3554,0.65814,0.4898,0.91237,0.93895,0.94231,0.98569,0.77526,0.76974,0.45416,1.01304,0.0006338,0.0006338,0.0006338
71,58.1226,0.66198,0.50031,0.92318,0.96061,0.9381,0.9868,0.79193,0.72251,0.44663,0.99534,0.000614,0.000614,0.000614
72,58.9034,0.62749,0.48851,0.90641,0.95991,0.94231,0.98446,0.78352,0.71253,0.4561,0.99164,0.0005942,0.0005942,0.0005942
73,59.7729,0.65199,0.48653,0.92791,0.94594,0.96154,0.97968,0.76896,0.74504,0.44932,1.01732,0.0005744,0.0005744,0.0005744
74,60.5657,0.61569,0.46918,0.92344,0.95821,0.96154,0.98049,0.78435,0.71502,0.43373,0.9959,0.0005546,0.0005546,0.0005546
75,61.6837,0.59589,0.47094,0.91137,0.97889,0.96154,0.98953,0.78872,0.70542,0.41111,0.98261,0.0005348,0.0005348,0.0005348
76,62.4613,0.60206,0.47587,0.89584,0.98071,0.97781,0.99262,0.80245,0.70518,0.3993,0.97814,0.000515,0.000515,0.000515
77,63.2622,0.61589,0.47691,0.91053,0.989,0.96154,0.99098,0.80228,0.69421,0.41421,0.97383,0.0004952,0.0004952,0.0004952
78,64.0582,0.58157,0.45412,0.90921,0.98026,0.95484,0.99228,0.80622,0.68547,0.4316,0.97222,0.0004754,0.0004754,0.0004754
79,64.8667,0.62024,0.47082,0.89616,0.96106,0.98077,0.99267,0.82383,0.67025,0.41688,0.96911,0.0004556,0.0004556,0.0004556
80,65.6424,0.61462,0.45876,0.89108,0.98111,0.96154,0.993,0.81753,0.68789,0.40772,0.97607,0.0004358,0.0004358,0.0004358
81,66.4117,0.60651,0.46041,0.91276,0.99508,0.92308,0.99039,0.8063,0.69283,0.41876,0.98126,0.000416,0.000416,0.000416
82,67.1957,0.62055,0.46634,0.91731,0.97993,0.93899,0.98956,0.80175,0.68817,0.42962,0.97736,0.0003962,0.0003962,0.0003962
83,67.9701,0.64016,0.47502,0.9065,0.99625,0.92308,0.99057,0.81289,0.67825,0.42443,0.98126,0.0003764,0.0003764,0.0003764
84,68.7477,0.63139,0.49202,0.89492,0.99367,0.94231,0.99103,0.80587,0.71156,0.4195,0.99239,0.0003566,0.0003566,0.0003566
85,69.5091,0.62786,0.46473,0.90854,0.9859,0.94231,0.99135,0.81414,0.68733,0.41382,0.98715,0.0003368,0.0003368,0.0003368
86,70.2766,0.59013,0.46821,0.88278,0.97043,0.96154,0.99026,0.79267,0.67857,0.41842,0.97838,0.000317,0.000317,0.000317
87,71.0425,0.60526,0.45228,0.91224,0.97178,0.96154,0.99031,0.79204,0.68531,0.42105,0.98007,0.0002972,0.0002972,0.0002972
88,71.8152,0.60847,0.47524,0.91187,0.97294,0.96154,0.9907,0.80754,0.6918,0.40629,0.9848,0.0002774,0.0002774,0.0002774
89,72.5848,0.58832,0.45031,0.89763,0.97128,0.96154,0.99124,0.80379,0.69881,0.40338,0.98936,0.0002576,0.0002576,0.0002576
90,73.3581,0.55161,0.44575,0.89117,0.97443,0.96154,0.99104,0.80425,0.70388,0.40744,0.9934,0.0002378,0.0002378,0.0002378
91,74.4201,0.53233,0.59568,0.85189,0.97996,0.94022,0.99157,0.80459,0.70807,0.41999,0.99744,0.000218,0.000218,0.000218
92,75.2568,0.48427,0.46062,0.83312,0.97969,0.92308,0.99134,0.79201,0.71133,0.42638,0.99629,0.0001982,0.0001982,0.0001982
93,76.0337,0.50178,0.44576,0.83237,0.99951,0.92308,0.99011,0.78955,0.71548,0.42755,0.99806,0.0001784,0.0001784,0.0001784
94,76.832,0.49021,0.45057,0.83628,0.97686,0.94231,0.99039,0.78942,0.70288,0.4241,1.00314,0.0001586,0.0001586,0.0001586
95,77.6177,0.46791,0.41727,0.82025,0.9806,0.92308,0.98281,0.78801,0.70833,0.43614,1.00629,0.0001388,0.0001388,0.0001388
96,78.4005,0.4744,0.43039,0.8279,0.95958,0.96154,0.98212,0.79528,0.71307,0.44093,1.00859,0.000119,0.000119,0.000119
97,79.2461,0.44953,0.38777,0.82317,0.96128,0.95482,0.97956,0.8004,0.71089,0.43569,1.00701,9.92e-05,9.92e-05,9.92e-05
98,80.0759,0.4721,0.4015,0.8337,0.97989,0.93726,0.98137,0.80386,0.70265,0.44221,1.00326,7.94e-05,7.94e-05,7.94e-05
99,80.9006,0.4573,0.39208,0.82627,0.96117,0.95217,0.98132,0.80464,0.7082,0.44917,1.00262,5.96e-05,5.96e-05,5.96e-05
