epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,78.543,0.676,0.6492,1.00882,0.92527,1,0.98116,0.79262,0.74411,0.6251,1.11777,0.0011882,0.0011882,0.0011882
43,80.2632,0.69315,0.62973,1.0236,0.89486,0.90385,0.95892,0.76079,0.79035,0.67979,1.1396,0.0011684,0.0011684,0.0011684
44,81.9781,0.65523,0.60833,0.98274,0.8143,0.92768,0.93005,0.72424,0.86752,0.7691,1.18968,0.0011486,0.0011486,0.0011486
45,83.7162,0.69244,0.6095,1.00096,0.84464,0.94099,0.92679,0.71074,0.81534,0.75214,1.1702,0.0011288,0.0011288,0.0011288
46,85.4334,0.67657,0.61337,0.99682,0.87376,0.93183,0.94249,0.71722,0.87053,0.7092,1.19222,0.001109,0.001109,0.001109
47,87.1542,0.67271,0.60991,0.98713,0.91461,0.92308,0.94504,0.69424,0.84064,0.67877,1.13486,0.0010892,0.0010892,0.0010892
48,88.8832,0.70579,0.62833,1.01504,0.94322,0.9585,0.96545,0.70899,0.83406,0.63933,1.1038,0.0010694,0.0010694,0.0010694
49,90.6035,0.70303,0.62889,1.01655,0.94262,0.94787,0.97279,0.74337,0.81061,0.60681,1.12108,0.0010496,0.0010496,0.0010496
50,92.319,0.65871,0.59652,0.99699,0.93801,0.90385,0.97135,0.75317,0.78755,0.57814,1.10989,0.0010298,0.0010298,0.0010298
51,94.0391,0.63718,0.57495,0.98585,0.94113,0.92237,0.9731,0.74246,0.77721,0.58979,1.06507,0.00101,0.00101,0.00101
52,95.7659,0.62096,0.5679,0.95416,0.91941,0.87767,0.93653,0.70285,0.80124,0.62463,1.08094,0.0009902,0.0009902,0.0009902
53,97.4882,0.67564,0.57586,0.99732,0.93933,0.92308,0.94262,0.70025,0.78353,0.64198,1.08425,0.0009704,0.0009704,0.0009704
54,99.2044,0.62124,0.56623,0.96824,0.88858,0.9202,0.92577,0.6639,0.8895,0.74877,1.14109,0.0009506,0.0009506,0.0009506
55,100.923,0.64987,0.56891,0.99295,0.9334,0.88462,0.9259,0.65426,0.98739,0.76425,1.22134,0.0009308,0.0009308,0.0009308
56,102.641,0.66226,0.60219,0.98361,0.92011,0.94231,0.94089,0.67686,0.89564,0.67002,1.19862,0.000911,0.000911,0.000911
57,104.362,0.67984,0.59504,1.01191,0.96068,0.93973,0.96704,0.70315,0.83841,0.58355,1.15456,0.0008912,0.0008912,0.0008912
58,106.083,0.65231,0.58751,0.96931,0.92485,0.96154,0.97141,0.76426,0.75974,0.57109,1.08818,0.0008714,0.0008714,0.0008714
59,107.807,0.64327,0.57889,1.00024,0.88855,0.96154,0.97087,0.77256,0.73291,0.56689,1.08164,0.0008516,0.0008516,0.0008516
60,109.524,0.62841,0.54075,0.98209,0.88851,0.96154,0.96636,0.73601,0.78932,0.59655,1.11312,0.0008318,0.0008318,0.0008318
